"element","name","card_name","card","rarity","max_lv","cost","atk","defense","hp","support","main_race","secondary_race","generation","main_skill","main_skill_turns","leader_skill","leader_skill_turns","source_page"
"Dragon","Renamon","","6-401","God","40","7","135","97","198","146","Dragon","N/A","Child","Enemy Defense Down Large","13","All Nine","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Agumon","","6-404","God","30","7","189","89","225","116","Dragon","N/A","Child","Large Attack Boost","14","Wild Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","V-mon","","6-406","God","30","7","135","170","176","126","Dragon","N/A","Child","Enemy Defense Down Small","6","Large Absorption","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Rizegreymon","RizeGreymon","6-439","SP +","70","7","214","134","155","170","Dragon","N/A","Perfect","Evolution 1","5","All Dragon","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Mercurymon","","6-444","God +","60","7","166","134","165","171","Dragon","N/A","Ultimate","Medium Defense Boost","7","Large Absorption","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Mercurymon","","6-447","God","60","7","138","105","135","131","Dragon","N/A","Ultimate","Small Defense Boost","5","Small Absorption","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Centalmon","","6-450","Queen","40","4","119","103","107","154","Dragon","N/A","Adult","Medium Dragon Defense Boost","8","Recovery Boost 2","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Labramon","","6-475","God +","10","2","43","34","40","28","Dragon","N/A","Child","Small Dragon Attack Boost","7","Enemy Attack Down Small","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Bearmon","","6-476","Rare","30","5","130","65","151","125","Dragon","N/A","Child","Medium Defense Boost","8","Small Skill Boost","15","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Darktyranomon","DarkTyranomon","6-477","God +","60","7","201","178","200","89","Dragon","N/A","Adult","Medium Damage Return","6","Evolution 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Shinegreymon","ShineGreymon","6-497","SP +","70","7","197","162","164","134","Dragon","N/A","Ultimate","One blow (medium)","7","Enemy Defense Down Medium","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Baalmon","","6-539","Queen","40","6","148","91","76","97","Dragon","N/A","Perfect","Large Damage Return","10","Dark Release","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Duftmon","","6-541","SP +","70","7","154","206","186","102","Dragon","N/A","Ultimate","Large Skill Boost","18","All Nine","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Unimon","","6-550","Rare","30","5","113","109","120","111","Dragon","N/A","Adult","Dragon Support","4","Recovery Boost 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Unimon","","6-551","King","50","5","134","121","132","142","Dragon","N/A","Adult","All Healing","7","Recovery Boost 2","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Kaiserleomon","KaiserLeomon","6-564","SP +","70","7","143","176","188","152","Dragon","N/A","Hybrid","Wild Boost","6","Medium Recovery Boost","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Panjyamon","","6-579","King","50","5","152","122","128","136","Dragon","N/A","Perfect","Dragon Drive","4","Large Attack Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Ornismon","","6-590","Rare","50","5","154","106","132","121","Dragon","N/A","Ultimate","Wild Boost","7","Dragon Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Ravmon","","6-591","Rare","50","5","143","117","115","150","Dragon","N/A","Ultimate","Medium Dragon Attack Boost","8","Evolution 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Ancientsphinkmon","AncientSphinkmon","6-592","God +","60","7","183","216","176","133","Dragon","N/A","Ultimate","Weaken Knight Enemies","11","Medium KO Enemy","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Imperialdramon FM","","6-674","SP +","70","7","178","216","180","133","Dragon","N/A","Ultimate","Dragon Release","7","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Omegamon","","6-679","God","60","7","164","148","188","98","Dragon","N/A","Ultimate","Weaken All Enemies","14","Extra Large Damage Return","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Paildramon","","6-683","Queen","40","4","76","79","95","68","Dragon","N/A","Perfect","Large Attack Boost","15","Dragon Release","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Pegasmon","","6-685","Queen","30","2","128","94","122","72","Dragon","N/A","Armor","Medium Dragon Attack Boost","9","Dragon Drive","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Wendimon","","6-687","Queen","40","4","151","144","124","128","Dragon","N/A","Adult","Small Dragon Attack Boost","6","Medium Dragon Defense Boost","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Agumon","","6-694","Common","60","7","183","162","154","140","Dragon","N/A","Child","Large Damage Return","9","Wild Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Agumon Hakase","","6-695","Common","60","7","183","162","154","140","Dragon","N/A","Child","Large Damage Return","9","Wild Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Shinegreymon Burstmode","ShineGreymon Burst Mode","6-718","SP +","70","7","169","156","198","143","Dragon","N/A","Ultimate","Small Enemy Attack Delay","9","All Dragon","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Shinegreymon Burstmode","ShineGreymon Burst Mode","6-721","God +","60","7","183","141","129","154","Dragon","N/A","Ultimate","Dragon Release","7","Medium Dragon Attack Boost","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Spinomon","","6-726","God","60","7","195","150","181","132","Dragon","N/A","Ultimate","All Attack","4","Large Damage Return","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Shinegreymon Burstmode","ShineGreymon Burst Mode","6-752","SP +","70","7","201","163","206","152","Dragon","N/A","Ultimate","Small Enemy Attack Delay","9","All Dragon","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Aldamon","","6-776","Queen","40","4","145","112","124","128","Dragon","N/A","Hybrid","Small Attack Boost","5","All Dragon","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Fladramon","","6-777","Queen","40","4","125","95","104","119","Dragon","N/A","Armor","Medium Dragon Defense Boost","8","Wild Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Examon","","6-780","God","60","7","177","132","159","129","Dragon","N/A","Ultimate","Large Skill Boost","19","All Nine","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Examon","","6-781","God","60","7","187","142","169","142","Dragon","N/A","Ultimate","Large Skill Boost","19","All Nine","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Spinomon","","6-808","God","60","7","203","157","187","139","Dragon","N/A","Ultimate","All Attack","4","Large Damage Return","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Duftmon: Leopardmode","Duftmon: Leopard Mode","6-830","SP +","70","7","180","156","221","121","Dragon","N/A","Ultimate","Big Enemy Attack Delay","14","Evolution 2","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Ulforcevdramon","UlforceVdramon","6-837","God","60","7","160","143","156","138","Dragon","N/A","Ultimate","Three Elements","9","Weaken Knight Enemies","11","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Ulforcevdramon","UlforceVdramon","6-838","God +","60","7","168","154","165","151","Dragon","N/A","Ultimate","Large Recovery Boost","10","Dragon Release","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","V-mon","","6-839","Common","20","5","108","63","100","93","Dragon","N/A","Child","Dragon Drive","5","Small Dragon Defense Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Omegamon X antibody","Omegamon X-Antibody","6-902","God +","60","7","184","152","178","120","Dragon","N/A","Ultimate","Evolution 2","7","Extra Large Gamble Attack All","18","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Wargreymon X antibody","WarGreymon X-Antibody","6-903","God","60","7","170","173","152","138","Dragon","N/A","Ultimate","All Dragon","9","Large Damage Return","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Blackwargreymon X antibody","BlackWarGreymon X-Antibody","6-905","God","60","7","195","178","186","101","Dragon","N/A","Ultimate","Medium Attack Boost","7","Reshuffle (dragon)","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Dorumon","DORUmon","6-906","Uncommon","25","4","115","7","107","121","Dragon","N/A","Child","All Attack","5","Dragon Drive","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Dorumon","DORUmon","6-907","Rare","30","5","124","84","118","131","Dragon","N/A","Child","Dragon Release","7","Small Dragon Attack Boost","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Omegamon X antibody","Omegamon X-Antibody","6-917","God +","60","7","194","162","188","130","Dragon","N/A","Ultimate","Evolution 2","7","Extra Large Gamble Attack All","18","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Paildramon","","6-923","SP +","70","7","134","150","148","162","Dragon","N/A","Perfect","Weaken All Enemies","14","Evolution 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Sagittarimon","","6-935","SP +","70","7","156","174","168","122","Dragon","N/A","Armor","All Dragon","9","Medium Attack Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Jupitermon","","6-938","God +","60","7","202","167","171","162","Dragon","N/A","Ultimate","Large Skill Boost","19","Knight Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Jupitermon","","6-938","God +","50","7","202","167","171","162","Dragon","N/A","Ultimate","Large Skill Boost","19","Knight Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Jupitermon","","6-938","God +","40","7","202","167","171","162","Dragon","N/A","Ultimate","Large Skill Boost","19","Knight Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Bancholeomon","BanchoLeomon","6-956","God","60","7","193","172","180","104","Dragon","N/A","Ultimate","One blow (medium)","8","All Dragon","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Omegamon","","6-974","SP +","70","7","196","180","212","168","Dragon","N/A","Ultimate","Replace (dragon)","5","Large Damage to All","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Blackgabumon","BlackGabumon","6-981","Common","20","5","94","74","101","89","Dragon","N/A","Child","Dragon Drive","4","Wild Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Zekegreymon","ZekeGreymon","6-986","God","60","7","155","217","204","110","Dragon","N/A","Xros Wars","All Dragon","9","Medium Dragon Attack Boost","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Wargreymon","WarGreymon","6-990","King","50","6","126","107","126","100","Dragon","N/A","Ultimate","Extra Large Damage Return","13","Extra-Large Recovery Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Gaioumon vs Zanbamon","","7-009","Legendary Rare","70","7","265","101","300","130","Dragon","Dark","Ultimate/Ultimate","Weaken All Enemies","13","Large Absorption","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Gaioumon vs Zanbamon","","7-010","Legendary Rare","70","7","270","106","305","135","Dragon","Dark","Ultimate/Ultimate","Weaken All Enemies","13","Large Absorption","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Plesiomon","","7-011","SP +","70","7","202","254","259","178","Dragon","N/A","Ultimate","Replace (recovery)","7","Dragon Drive","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Dinorexmon","","7-013","SP +","70","7","195","103","186","145","Dragon","N/A","Ultimate","Enemy Attack Down Medium","8","Nature Seal","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Mastertyranomon","MasterTyranomon","7-016","SP +","70","7","184","174","197","123","Dragon","N/A","Perfect","Medium Dragon Attack Boost","8","Maximum Sacrifice Strike","22","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Mastertyranomon","MasterTyranomon","7-019","SP +","70","7","189","179","202","128","Dragon","N/A","Perfect","Medium Dragon Attack Boost","8","Maximum Sacrifice Strike","22","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Dorugoramon","DORUgoramon","7-031","SP +","70","7","221","145","202","197","Dragon","N/A","Ultimate","All blow (somewhat high)","13","Reshuffle (wild)","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Groundramon","","7-032","SP +","70","7","188","201","254","113","Dragon","N/A","Perfect","Evolution 2","7","Dragon Release","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Opossummon","","7-033","SP +","70","7","150","101","131","203","Dragon","N/A","Armor","Enemy Defense Down Large","13","Large Attack Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Ancientgarurumon","AncientGarurumon","7-034","God","60","7","147","141","190","122","Dragon","N/A","Hybrid","Wild Boost","7","Large Absorption","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Grottemon","","7-037","King","50","5","193","125","188","120","Dragon","N/A","Hybrid","Medium Dragon Attack Boost","8","Large Damage to All","15","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Hisyaryumon","","7-065","SP +","70","7","143","124","208","190","Dragon","N/A","Perfect","All Nine","8","Dragon Release","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Spadamon","","7-067","SP +","70","7","160","173","153","170","Dragon","N/A","Xros Wars","Weaken All Enemies","14","Large Defense Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Bancholeomon","BanchoLeomon","7-070","God","60","7","225","146","169","120","Dragon","N/A","Ultimate","Dragon Drive","4","All Dragon","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Liollmon","","7-072","Uncommon","25","4","134","79","94","89","Dragon","N/A","Child","Recovery Boost 1","5","Small Damage Return","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Liollmon","","7-073","Rare","30","5","144","89","104","99","Dragon","N/A","Child","Recovery Boost 2","7","Small Damage to All","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Dragon","Loaderliomon","LoaderLiomon","7-074","King","50","5","170","125","154","97","Dragon","N/A","Perfect","Medium Dragon Attack Boost","8","Medium Damage Return","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Dragon"
"Holy","Patamon","","1-109","Common","10","1","21","23","49","25","Holy","N/A","Child","Small Damage Return","5","Small Recovery","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Holy"
"Holy","Tailmon","","1-113","Queen","40","2","67","55","84","57","Holy","N/A","Adult","Medium Recovery","8","Small Skill Boost","15","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Holy"
"Holy","Angemon","","1-114","Queen","40","3","66","72","92","66","Holy","N/A","Adult","Medium Damage Return","7","Medium Recovery","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Holy"
"Holy","Angewomon","","1-115","King","50","4","91","89","110","81","Holy","N/A","Perfect","Large Recovery","10","Large Holy Attack Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Holy"
"Holy","Holyangemon","HolyAngemon","1-116","Queen","40","4","87","80","104","78","Holy","N/A","Perfect","Large Damage Return","10","Large Recovery","10","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Holy"
